ID_POSLA,DEJANSKA_RABA_DELA_STAVBE,OBCINA,IME_KO,NASELJE,E_CENTROID,N_CENTROID,DATUM_UVELJAVITVE,POGODBENA_CENA_ODSKODNINA,POVRSINA,CENA_M2,STEVILO_SOB,NADSTROPJE_DELA_STAVBE,LETO_IZGRADNJE_DELA_STAVBE
392746,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508612.32,135365.52,11.09.2018,75000.0,63.5,1181.1023622047244,3.0,2.0,1965
392747,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,509878.04,135180.65,11.09.2018,48000.0,50.8,944.8818897637796,2.0,2.0,1978
391864,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508400.22,135667.43,11.09.2018,54000.0,49.8,1084.3373493975905,2.0,6.0,1975
378806,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508998.66,135849.64,15.05.2018,35200.0,25.1,1402.3904382470118,1.0,4.0,1974
378815,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,509534.61,135749.78,15.05.2018,75000.0,60.2,1245.8471760797343,2.0,2.0,1984
387675,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508700.23,135350.57,13.07.2018,75000.0,54.0,1388.888888888889,2.0,9.0,1973
388315,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,509854.4,136271.24,13.07.2018,41500.0,38.6,1075.1295336787564,1.0,2.0,1988
388371,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508204.01,136013.69,13.07.2018,72000.0,73.2,983.6065573770492,3.0,2.0,1978
378983,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508591.86,135813.21,15.05.2018,60000.0,49.8,1204.8192771084339,2.0,4.0,1960
378986,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508400.22,135667.43,15.05.2018,51500.0,47.1,1093.4182590233545,2.0,8.0,1975
392895,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,509045.45,135500.38,11.09.2018,70000.0,77.5,903.2258064516129,3.0,4.0,1963
379685,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508414.04,135523.47,15.05.2018,54000.0,58.3,926.2435677530018,2.0,1.0,1972
379689,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,509957.94,136441.5,15.05.2018,44100.0,48.9,901.8404907975461,2.0,2.0,1991
379698,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,509526.32,135700.03,15.05.2018,63100.0,71.7,880.0557880055787,3.0,,1983
394938,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,509836.04,135968.79,14.09.2018,60000.0,58.8,1020.4081632653061,2.0,1.0,1985
394954,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508426.62,136032.25,14.09.2018,78000.0,88.0,886.3636363636364,4.0,2.0,1956
392903,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508700.23,135350.57,11.09.2018,42500.0,34.4,1235.46511627907,1.0,6.0,1973
379263,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,509257.04,135752.0,15.05.2018,42000.0,37.2,1129.032258064516,1.0,6.0,1980
379529,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508165.29,136117.7,15.05.2018,115000.0,87.4,1315.7894736842104,4.0,,2008
379530,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,509051.62,135723.41,15.05.2018,56200.0,45.6,1232.4561403508771,2.0,2.0,1960
388299,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,509422.84,135765.64,13.07.2018,64000.0,56.6,1130.7420494699647,2.0,3.0,1980
388151,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508769.86,135901.52,13.07.2018,66000.0,56.1,1176.4705882352941,3.0,1.0,1963
388194,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,509759.81,135934.13,13.07.2018,40300.0,42.2,954.9763033175354,2.0,2.0,1985
373792,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,509790.6,136124.49,18.04.2018,78300.0,68.9,1136.4296081277212,3.0,5.0,1987
379414,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,509546.08,135867.11,15.05.2018,78000.0,85.0,917.6470588235294,3.0,,1978
384319,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,509871.59,136409.78,18.06.2018,63000.0,34.9,1805.1575931232092,2.0,1.0,2011
384320,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,509759.81,135934.13,18.06.2018,72000.0,73.9,974.2895805142083,3.0,4.0,1985
374474,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508339.22,136390.82,18.04.2018,55000.0,39.9,1378.4461152882207,1.0,2.0,1989
374540,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,509072.7,135609.89,18.04.2018,62000.0,72.0,861.1111111111111,2.0,3.0,1960
374692,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508638.99,135921.51,18.04.2018,43581.7,51.2,851.2050781249999,2.0,2.0,1960
395361,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,509837.32,136235.05,14.09.2018,70000.0,69.6,1005.7471264367817,3.0,3.0,1988
395407,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,510356.77,135316.93,14.09.2018,74000.0,79.3,933.1651954602775,3.0,2.0,1981
379023,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508963.63,135882.2,15.05.2018,22440.0,18.7,1200.0,1.0,2.0,1960
378724,"1110002 - Stanovanje, ki se nahaja v krajni vrstni hiši",VELENJE,VELENJE,VELENJE,509887.12,135487.75,15.05.2018,205000.0,165.4,1239.4195888754534,7.0,,1976
378345,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,VELENJE,VELENJE,VELENJE,507709.82,136328.83,15.05.2018,350000.0,159.6,2192.982456140351,6.0,,1989
374282,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508827.59,135415.99,18.04.2018,39550.0,54.4,727.0220588235294,2.0,3.0,1961
374434,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,VELENJE,VELENJE,VELENJE,509649.5,135206.53,18.04.2018,130000.0,78.4,1658.1632653061224,3.0,,1977
377444,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508546.97,135960.22,15.05.2018,65000.0,64.5,1007.7519379844962,2.0,1.0,1948
393987,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508246.09,135897.93,14.09.2018,82000.0,70.7,1159.8302687411597,3.0,2.0,1966
384193,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508339.22,136390.82,18.06.2018,30000.0,39.8,753.7688442211056,1.0,2.0,1989
382634,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,VELENJE,VELENJE,VELENJE,508142.21,136012.18,18.06.2018,140000.0,86.5,1618.4971098265896,5.0,,1959
382641,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508400.22,135667.43,18.06.2018,50000.0,48.3,1035.1966873706006,2.0,9.0,1975
401300,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,509878.04,135180.65,12.11.2018,57000.0,49.7,1146.881287726358,2.0,11.0,1978
401313,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508549.17,135490.99,12.11.2018,55000.0,46.7,1177.730192719486,2.0,1.0,1968
377969,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508688.18,135822.36,15.05.2018,50000.0,50.5,990.0990099009902,2.0,3.0,1962
382196,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,509043.08,135969.05,18.06.2018,80000.0,66.7,1199.4002998500748,3.0,4.0,1969
383160,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,509871.59,136409.78,18.06.2018,83900.0,46.8,1792.735042735043,2.0,,2011
383162,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,509902.54,136361.89,18.06.2018,76000.0,52.0,1461.5384615384614,2.0,2.0,2004
383179,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508877.98,135862.52,18.06.2018,70000.0,59.7,1172.5293132328309,3.0,3.0,1961
383186,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508771.07,136121.11,18.06.2018,27200.0,23.0,1182.608695652174,1.0,5.0,1966
383187,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,510289.25,135322.38,18.06.2018,63500.0,68.7,924.3085880640465,3.0,5.0,1981
377993,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,509422.84,135765.64,15.05.2018,59000.0,57.7,1022.530329289428,3.0,2.0,1980
384051,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508276.88,135891.59,18.06.2018,67000.0,52.8,1268.939393939394,2.0,1.0,1966
378066,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508971.59,135526.56,15.05.2018,56000.0,50.6,1106.7193675889328,2.0,4.0,1968
394000,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,510204.45,135291.57,14.09.2018,54000.0,49.6,1088.7096774193549,2.0,4.0,1980
394192,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508700.23,135350.57,14.09.2018,65000.0,48.8,1331.9672131147543,2.0,11.0,1973
394200,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508369.34,136088.93,14.09.2018,25300.0,24.8,1020.1612903225806,1.0,4.0,1973
401698,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508998.66,135849.64,12.11.2018,34000.0,43.1,788.8631090487239,2.0,2.0,1974
401700,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,510356.77,135316.93,12.11.2018,66050.0,81.4,811.4250614250614,3.0,2.0,1981
382536,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,509936.69,135138.93,18.06.2018,50000.0,47.7,1048.2180293501049,2.0,2.0,1978
383777,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,510204.45,135291.57,18.06.2018,30500.0,23.8,1281.5126050420167,1.0,2.0,1980
382366,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508414.04,135523.47,18.06.2018,35000.0,27.9,1254.4802867383514,1.0,4.0,1972
382369,"1110003 - Stanovanje, ki se nahaja v vmesni vrstni hiši",VELENJE,BEVČE,BEVČE,511072.07,134302.74,18.06.2018,90000.0,124.1,725.2215954875101,3.0,,2008
383411,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,509422.84,135765.64,18.06.2018,63434.08,71.9,882.2542420027816,3.0,7.0,1980
401921,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508281.77,135767.25,12.11.2018,53000.0,43.0,1232.5581395348838,2.0,1.0,1975
401958,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508963.63,135882.2,12.11.2018,70100.0,59.7,1174.2043551088777,3.0,3.0,1960
383242,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,509878.04,135180.65,18.06.2018,55000.0,46.5,1182.7956989247311,2.0,2.0,1978
383244,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,509117.73,135544.95,18.06.2018,28400.0,28.2,1007.0921985815603,1.0,2.0,1959
384105,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,510342.56,135338.9,18.06.2018,85000.0,72.0,1180.5555555555557,3.0,2.0,1981
384121,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508396.92,135468.82,18.06.2018,105000.0,95.0,1105.2631578947369,4.0,7.0,1971
382265,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508971.59,135526.56,18.06.2018,25000.0,18.7,1336.8983957219252,1.0,7.0,1968
384006,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,509422.84,135765.64,18.06.2018,50000.0,37.3,1340.4825737265417,1.0,2.0,1980
384008,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508827.59,135415.99,18.06.2018,89000.0,61.4,1449.511400651466,3.0,7.0,1961
383456,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,510204.45,135291.57,18.06.2018,60000.0,56.4,1063.8297872340427,2.0,1.0,1980
394279,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508488.41,135873.62,14.09.2018,20636.0,15.1,1366.6225165562914,1.0,2.0,1964
244931,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508334.43,136202.56,17.01.2017,30000.0,32.0,937.5,1.0,1.0,1956
344569,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508369.34,136088.93,16.10.2017,40000.0,38.3,1044.3864229765013,,,1973
356788,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,510289.25,135322.38,18.12.2017,38000.0,38.8,979.3814432989691,1.0,5.0,1981
346124,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508693.46,135929.39,16.10.2017,59000.0,51.5,1145.631067961165,2.0,1.0,1961
341414,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,509474.11,135761.82,15.09.2017,63000.0,54.5,1155.9633027522937,2.0,5.0,1982
328320,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508651.8,135880.05,15.06.2017,64000.0,54.4,1176.4705882352941,2.0,2.0,1958
328321,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508827.59,135415.99,15.06.2017,20000.0,19.0,1052.6315789473683,1.0,4.0,1961
346231,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508320.41,135957.39,16.10.2017,65000.0,59.9,1085.1419031719533,3.0,1.0,1965
336503,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508700.23,135350.57,17.08.2017,130000.0,114.9,1131.4186248912097,4.0,4.0,1973
345161,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,509902.54,136361.89,16.10.2017,74000.0,56.9,1300.5272407732864,2.0,2.0,2004
341784,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508564.87,135422.27,15.09.2017,61500.0,61.7,996.7585089141004,3.0,1.0,1965
335367,1121002 - Stanovanje v krajni vrstni hiši z dvema stanovanjema,VELENJE,VELENJE,VELENJE,508971.57,136093.31,17.08.2017,100000.0,82.3,1215.0668286755772,5.0,,1967
336601,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508503.09,135939.79,17.08.2017,81000.0,76.3,1061.5989515072085,3.0,2.0,1956
345840,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,509311.83,135768.77,16.10.2017,37000.0,36.7,1008.1743869209809,2.0,4.0,1981
344809,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508246.09,135897.93,16.10.2017,61000.0,52.2,1168.5823754789271,2.0,4.0,1966
336655,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508448.65,135928.24,17.08.2017,53000.0,51.7,1025.145067698259,2.0,3.0,1960
345923,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508589.4,135862.96,16.10.2017,61000.0,55.4,1101.0830324909748,2.0,2.0,1958
345958,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508608.95,135575.29,16.10.2017,16200.0,15.3,1058.8235294117646,1.0,2.0,1963
341201,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,509448.52,135673.82,15.09.2017,72500.0,71.4,1015.4061624649859,3.0,2.0,1982
345205,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508939.75,135477.9,16.10.2017,59000.0,74.4,793.010752688172,3.0,4.0,1961
337043,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,509257.04,135752.0,17.08.2017,27060.0,37.3,725.4691689008043,1.0,4.0,1980
339488,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508700.23,135350.57,15.09.2017,26000.0,24.4,1065.5737704918033,1.0,5.0,1973
340311,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508245.98,135992.08,15.09.2017,65000.0,73.4,885.558583106267,4.0,2.0,1975
334690,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508400.22,135667.43,17.08.2017,49000.0,52.7,929.7912713472485,2.0,8.0,1975
350693,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,509895.48,135243.25,15.11.2017,80500.0,85.7,939.3232205367561,3.0,1.0,1977
309102,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,509902.5,136455.44,17.02.2017,100000.0,63.1,1584.7860538827258,3.0,3.0,2011
355946,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508998.66,135849.64,18.12.2017,55000.0,65.2,843.5582822085889,2.0,4.0,1974
336925,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508373.02,135925.92,17.08.2017,80000.0,100.5,796.0199004975125,4.0,2.0,1963
351947,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,VELENJE,VELENJE,VELENJE,508181.2,134775.25,15.11.2017,155349.0,119.4,1301.0804020100502,6.0,,1980
339624,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,509526.32,135700.03,15.09.2017,83000.0,82.5,1006.060606060606,3.0,3.0,1983
337306,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,509340.46,135712.89,17.08.2017,80000.0,82.5,969.6969696969697,4.0,11.0,1984
329142,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508549.17,135490.99,29.06.2017,27830.0,45.4,612.9955947136564,2.0,4.0,1968
307057,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,VELENJE,VELENJE,VELENJE,509393.94,136225.64,17.02.2017,90000.0,79.5,1132.0754716981132,4.0,,1967
350060,1121001 - Stanovanje v samostoječi stavbi z dvema stanovanjema,VELENJE,VELENJE,VELENJE,509672.99,135035.02,15.11.2017,82000.0,89.7,914.1583054626533,3.0,3.0,1990
340505,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,509546.08,135867.11,15.09.2017,15000.0,18.2,824.1758241758242,1.0,4.0,1978
340518,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508564.45,135369.36,15.09.2017,83000.0,95.8,866.3883089770355,4.0,1.0,1970
344478,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,509878.04,135180.65,16.10.2017,64000.0,76.9,832.2496749024707,3.0,2.0,1978
307196,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,509117.73,135544.95,17.02.2017,29200.0,32.4,901.2345679012346,1.0,4.0,1959
354978,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,VELENJE,VELENJE,VELENJE,508716.67,135879.15,18.12.2017,57300.0,55.7,1028.7253141831238,2.0,2.0,1958
